dron	rxcui	omop
DRON_00084296	1012583	40226970
DRON_00084297	1012589	40226044
DRON_00084298	1012594	40226971
DRON_00084299	1012600	40226058
DRON_00084300	1012604	40226068
DRON_00084301	1012609	40226569
DRON_00084302	1012611	40226559
DRON_00084303	1012615	40226073
DRON_00084304	1012619	40226074
DRON_00084305	1012621	40226555
DRON_00084306	1012626	40226089
DRON_00084307	1012628	40226558
DRON_00084308	1012647	40226124
DRON_00084309	1012654	40226127
DRON_00084310	1012660	40226128
DRON_00084311	1012676	40226140
DRON_00084312	1012683	40226163
DRON_00084313	1012685	40226164
DRON_00084314	1012687	40226165
DRON_00084315	1012694	40226146
DRON_00084316	1012706	40226277
DRON_00084317	1012709	40226835
DRON_00084318	1012715	40225865
DRON_00084319	1012724	40227166
DRON_00084320	1012726	40227167
DRON_00084321	1012729	40226036
DRON_00084322	1012733	40227172
DRON_00084323	1012735	40227173
DRON_00084324	1012739	40227178
DRON_00084325	1012741	40227179
DRON_00084326	1012745	40227184
DRON_00084327	1012747	40227185
DRON_00084328	1012751	40227186
DRON_00084329	1012752	40226037
DRON_00084330	1012754	40226101
DRON_00084331	1012756	40227187
DRON_00084332	1012760	40226112
DRON_00084333	1012762	40227188
DRON_00084334	1012766	40226174
DRON_00084335	1012769	40226944
DRON_00084336	1012774	40226943
DRON_00084337	1012777	40226134
DRON_00084338	1012779	40226942
DRON_00084339	1012781	40226090
DRON_00084340	1012785	40226941
DRON_00084341	1012787	40226091
DRON_00084342	1012789	40226070
DRON_00084343	1012791	40226071
DRON_00084344	1012823	40226067
DRON_00084345	1012827	40226072
DRON_00084346	1012831	40226086
DRON_00084347	1012835	40226087
DRON_00084348	1012843	40226088
DRON_00084349	1012847	40226137
DRON_00084350	1012851	40226139
DRON_00084351	1012855	40226152
DRON_00084352	1012859	40226154
DRON_00084353	1012863	40226155
DRON_00084354	1012884	40226048
DRON_00084355	1012888	40226085
DRON_00084356	1012899	40226582
DRON_00084357	1012903	40226102
DRON_00084358	1012906	40226170
DRON_00084359	1012908	40227418
DRON_00084360	1012910	40226147
DRON_00084361	1012912	40226151
DRON_00084362	1012915	40225798
DRON_00084363	1012916	40226180
DRON_00084364	1012929	40227089
DRON_00084365	1013011	40226845
DRON_00084366	1013024	40227016
DRON_00084367	1013028	40226300
DRON_00084368	1013030	40227053
DRON_00084369	1013034	40226302
DRON_00084370	1013036	40226978
DRON_00084371	1013038	40227013
DRON_00084372	1013040	40227050
DRON_00084373	1013042	40227014
DRON_00084374	1013044	40227015
DRON_00084375	1013046	40227017
DRON_00084376	1013048	40227054
DRON_00084377	1013050	40227018
DRON_00084378	1013053	40227055
DRON_00084379	1013062	40227131
DRON_00084380	1013073	40227047
DRON_00084381	1013089	40227052
DRON_00084382	1013093	40227063
DRON_00084383	1013096	40227051
DRON_00084384	1013100	40226636
DRON_00084385	1013102	40226648
DRON_00084386	1013104	40226560
DRON_00084387	1013636	40228131
DRON_00084388	1013647	40227877
DRON_00084389	1013679	40228559
DRON_00084390	1013694	40228339
DRON_00084391	1013702	40228560
DRON_00084392	1013867	40228115
DRON_00084393	1013934	40227570
DRON_00084394	1013936	40227886
DRON_00084395	1013939	40227572
DRON_00084396	1013940	40227889
DRON_00084397	1014000	40228542
DRON_00084398	1014018	40227582
DRON_00084399	1014019	40228531
DRON_00084400	1014022	40227584
DRON_00084401	1014023	40228538
DRON_00084402	1014024	40227586
DRON_00084403	1014111	40228499
DRON_00084404	1014130	40228038
DRON_00084405	1014137	40228048
DRON_00084406	1014197	40228156
DRON_00084407	1014256	40227929
DRON_00084408	1014279	40227624
DRON_00084409	1014284	40228251
DRON_00084410	1014305	40228355
DRON_00084411	1014318	40228088
DRON_00084412	1014333	40227816
DRON_00084413	1014431	40227648
DRON_00084414	1014438	40228803
DRON_00084415	1014454	40227895
DRON_00084416	1014460	40227892
DRON_00084417	1014469	40227633
DRON_00084418	1014471	40227634
DRON_00084419	1014472	40227635
DRON_00084420	1014568	40227729
DRON_00084421	1014573	40227547
DRON_00084422	1014575	40228220
DRON_00084423	1014577	40227548
DRON_00084424	1014578	40228221
DRON_00084425	1014580	40227549
DRON_00084426	1014581	40228222
DRON_00084427	1014583	40227550
DRON_00084428	1014584	40228223
DRON_00084429	1014594	40227660
DRON_00084430	1014605	40227591
DRON_00084431	1014609	40228497
DRON_00084432	1014613	40227592
DRON_00084433	1014619	40227599
DRON_00084434	1014636	40227602
DRON_00084435	1014642	40228012
DRON_00084436	1014645	40228229
DRON_00084437	1014677	40228231
DRON_00084438	1020017	40228204
DRON_00084439	1020019	40228205
DRON_00084440	1020021	40228206
DRON_00084441	1020022	40228211
DRON_00084442	1020023	40228213
DRON_00084443	1020025	40228215
DRON_00084444	1020026	40228216
DRON_00084445	1020030	40227701
DRON_00084446	1020032	40227709
DRON_00084447	1020039	40228134
DRON_00084448	1020047	40227707
DRON_00084449	1020049	40227730
DRON_00084450	1020050	40227740
DRON_00084451	1020052	40227735
DRON_00084452	1020053	40228013
DRON_00084453	1020055	40228041
DRON_00084454	1020059	40228034
DRON_00084455	1020062	40228037
DRON_00084456	1020108	40227617
DRON_00084457	1020122	40228095
DRON_00084458	1020126	40228442
DRON_00084459	1020132	40227627
DRON_00084460	1020142	40227526
DRON_00084461	1020162	40228488
DRON_00084462	1020203	40227630
DRON_00084463	1020207	40228413
DRON_00084464	1020363	40228176
DRON_00084465	1020375	40227554
DRON_00084466	1020378	40228178
DRON_00084467	1020380	40228180
DRON_00084468	1020404	40227556
DRON_00084469	1020413	40227738
DRON_00084470	1020424	40227810
DRON_00084471	1020436	40228506
DRON_00084472	1020479	40227544
DRON_00084473	1020495	40227702
DRON_00084474	1020500	40228484
DRON_00084475	1020505	40228077
DRON_00084476	1020510	40228200
DRON_00084477	1037030	40228067
DRON_00084478	1037034	40228068
DRON_00084479	1037049	40228158
DRON_00084480	1037053	40228745
DRON_00084481	1037057	40228746
DRON_00084482	1037065	40228074
DRON_00084483	1037074	40227944
DRON_00084484	1037082	40227945
DRON_00084485	1037088	40227946
DRON_00084486	1037093	40227838
DRON_00084487	1037115	40227961
DRON_00084488	1037121	40227564
DRON_00084489	1037123	40227776
DRON_00084490	1037131	40227947
DRON_00084491	1037142	40227797
DRON_00084492	1037146	40227962
DRON_00084493	1037151	40227956
DRON_00084494	1037157	40227566
DRON_00084495	1037159	40227794
DRON_00084496	1037168	40227820
DRON_00084497	1037173	40227606
DRON_00084498	1037176	40227865
DRON_00084499	1037181	40228162
DRON_00084500	1037236	40227699
DRON_00084501	1037238	40227607
DRON_00084502	1037240	40227605
DRON_00084503	1037243	40227773
DRON_00084504	1037247	40227779
DRON_00084505	1037248	40228102
DRON_00084506	1037252	40227786
DRON_00084507	1037255	40227791
DRON_00084508	1037261	40227596
DRON_00084509	1037263	40227604
DRON_00084510	1037267	40228469
DRON_00084511	1037272	40228475
DRON_00084512	1037274	40227609
DRON_00084513	1037282	40227899
DRON_00084514	1037288	40227960
DRON_00084515	1037296	40227639
DRON_00084516	1037307	40227937
DRON_00084517	1037312	40227844
DRON_00084518	1037316	40227843
DRON_00084519	1037320	40227567
DRON_00084520	1037321	40227847
DRON_00084521	1037326	40227850
DRON_00084522	1037330	40228302
DRON_00084523	1037334	40227863
DRON_00084524	1037336	40227943
DRON_00084525	1037340	40228392
DRON_00084526	1037342	40227780
DRON_00084527	1037344	40227948
DRON_00084528	1037347	40227969
DRON_00084529	1037350	40227800
DRON_00084530	1037354	40227768
DRON_00084531	1037358	40227763
DRON_00084532	1037369	40227758
DRON_00084533	1037371	40227767
DRON_00084534	1037374	40227761
DRON_00084535	1037375	40227610
DRON_00084536	1037383	40227824
DRON_00084537	1037389	40227828
DRON_00084538	1037424	40227867
DRON_00084539	1038555	40229867
DRON_00084540	1038746	40229524
DRON_00084541	1038750	40231111
DRON_00084542	1038754	40230146
DRON_00084543	1038759	40229896
DRON_00084544	1038768	40229492
DRON_00084545	1038775	40229759
DRON_00084546	1038779	40229083
DRON_00084547	1038787	40231041
DRON_00084548	1038790	40229493
DRON_00084549	1038795	40229509
DRON_00084550	1038798	40231043
DRON_00084551	1038810	40229951
DRON_00084552	1038828	40229111
DRON_00084553	1038830	40229500
DRON_00084554	1038834	40229501
DRON_00084555	1038840	40229502
DRON_00084556	1038845	40231664
DRON_00084557	1038849	40229448
DRON_00084558	1038855	40229503
DRON_00084559	1038860	40230248
DRON_00084560	1038864	40230250
DRON_00084561	1038868	40229115
DRON_00084562	1038880	40229076
DRON_00084563	1038886	40229367
DRON_00084564	1038899	40230251
DRON_00084565	1038903	40229894
DRON_00084566	1038908	40230144
DRON_00084567	1038910	40229895
DRON_00084568	1038915	40230554
DRON_00084569	1038921	40231204
DRON_00084570	1038926	40230530
DRON_00084571	1038928	40231206
DRON_00084572	1038933	40231667
DRON_00084573	1038941	40231668
DRON_00084574	1038947	40230812
DRON_00084575	1038951	40230546
DRON_00084576	1038955	40230255
DRON_00084577	1038959	40231210
DRON_00084578	1038965	40230632
DRON_00084579	1038971	40228865
DRON_00084580	1038977	40231286
DRON_00084581	1038981	40230204
DRON_00084582	1038985	40231318
DRON_00084583	1038993	40231316
DRON_00084584	1039003	40230542
DRON_00084585	1039007	40229530
DRON_00084586	1039011	40229529
DRON_00084587	1039016	40229495
DRON_00084588	1039024	40231317
DRON_00084589	1039030	40229589
DRON_00084590	1039038	40231245
DRON_00084591	1039042	40229590
DRON_00084592	1039047	40230206
DRON_00084593	1039051	40230208
DRON_00084594	1039057	40230157
DRON_00084595	1039061	40230207
DRON_00084596	1039069	40230162
DRON_00084597	1039073	40229429
DRON_00084598	1039098	40230331
DRON_00084599	1039147	40229414
DRON_00084600	1039153	40230664
DRON_00084601	1039163	40229786
DRON_00084602	1039167	40230665
DRON_00084603	1039176	40230317
DRON_00084604	1039180	40230333
DRON_00084605	1039185	40230442
DRON_00084606	1039189	40230322
DRON_00084607	1039193	40230323
DRON_00084608	1039197	40230651
DRON_00084609	1039201	40230531
DRON_00084610	1039204	40231268
DRON_00084611	1039206	40231270
DRON_00084612	1039213	40231593
DRON_00084613	1039217	40231594
DRON_00084614	1039223	40231599
DRON_00084615	1039227	40229419
DRON_00084616	1039231	40230353
DRON_00084617	1039248	40229426
DRON_00084618	1039255	40229446
DRON_00084619	1039265	40229594
DRON_00084620	1039269	40229619
DRON_00084621	1039273	40231131
DRON_00084622	1039277	40229958
DRON_00084623	1039279	40231129
DRON_00084624	1039281	40231130
DRON_00084625	1039285	40228947
DRON_00084626	1039300	40231093
DRON_00084627	1039308	40231075
DRON_00084628	1039313	40231090
DRON_00084629	1039327	40229870
DRON_00084630	1039333	40230395
DRON_00084631	1039337	40230946
DRON_00084632	1039343	40230966
DRON_00084633	1039353	40230687
DRON_00084634	1039387	40229486
DRON_00084635	1039395	40230356
DRON_00084636	1039401	40230286
DRON_00084637	1039406	40229463
DRON_00084638	1039410	40230326
DRON_00084639	1039414	40230327
DRON_00084640	1039418	40230328
DRON_00084641	1039422	40230329
DRON_00084642	1039426	40230330
DRON_00084643	1039430	40230354
DRON_00084644	1039434	40230352
DRON_00084645	1039438	40230313
DRON_00084646	1039442	40230314
DRON_00084647	1039450	40230308
DRON_00084648	1039458	40230305
DRON_00084649	1039463	40230306
DRON_00084650	1039469	40230911
DRON_00084651	1039473	40230297
DRON_00084652	1039478	40230914
DRON_00084653	1039482	40230912
DRON_00084654	1039487	40230857
DRON_00084655	1039490	40230858
DRON_00084656	1039499	40229335
DRON_00084657	1039505	40230859
DRON_00084658	1039509	40230860
DRON_00084659	1039513	40230890
DRON_00084660	1039518	40230891
DRON_00084661	1039520	40230878
DRON_00084662	1039522	40230887
DRON_00084663	1039524	40230949
DRON_00084664	1039536	40231287
DRON_00084665	1039540	40231413
DRON_00084666	1039545	40230117
DRON_00084667	1039550	40230118
DRON_00084668	1039556	40230010
DRON_00084669	1039558	40229973
DRON_00084670	1039560	40230006
DRON_00084671	1039625	40230012
DRON_00084672	1039628	40229991
DRON_00084673	1039657	40230702
DRON_00084674	1039665	40230667
DRON_00084675	1039669	40230666
DRON_00084676	1039673	40231105
DRON_00084677	1039677	40231223
DRON_00084678	1039681	40228990
DRON_00084679	1039685	40230034
DRON_00084680	1039694	40231335
DRON_00084681	1039712	40230948
DRON_00084682	1039716	40230009
DRON_00084683	1039718	40230950
DRON_00084684	1039722	40230881
DRON_00084685	1039726	40230882
DRON_00084686	1039730	40230884
DRON_00084687	1039735	40229668
DRON_00084688	1039749	40230885
DRON_00084689	1039751	40230750
DRON_00084690	1039754	40229665
DRON_00084691	1039759	40230951
DRON_00084692	1039762	40230886
DRON_00084693	1039766	40229893
DRON_00084694	1039771	40229869
DRON_00084695	1039779	40231283
DRON_00084696	1039784	40230926
DRON_00084697	1039786	40231328
DRON_00084698	1039790	40231330
DRON_00084699	1039794	40230927
DRON_00084700	1039798	40231332
DRON_00084701	1039801	40231338
DRON_00084702	1039815	40230935
DRON_00084703	1039898	40231221
DRON_00084704	1039904	40231236
DRON_00084705	1039907	40229932
DRON_00084706	1039911	40229078
DRON_00084707	1039919	40231060
DRON_00084708	1039923	40231124
DRON_00084709	1039927	40230693
DRON_00084710	1039934	40230257
DRON_00084711	1039940	40230947
DRON_00084712	1039945	40230922
DRON_00084713	1039948	40230889
DRON_00084714	1039951	40230880
DRON_00084715	1039954	40230877
DRON_00084716	1039957	40230855
DRON_00084717	1039960	40230925
DRON_00084718	1039963	40231639
DRON_00084719	1039965	40231648
DRON_00084720	1039969	40230325
DRON_00084721	1039977	40230334
DRON_00084722	1039982	40229505
DRON_00084723	1039987	40229506
DRON_00084724	1039991	40229507
DRON_00084725	1040003	40230324
DRON_00084726	1040012	40230602
DRON_00084727	1040016	40230606
DRON_00084728	1040018	40231340
DRON_00084729	1040022	40228900
DRON_00084730	1040025	40228902
DRON_00084731	1040036	40231371
DRON_00084732	1040039	40229084
DRON_00084733	1040043	40231375
DRON_00084734	1040048	40229196
DRON_00084735	1040050	40229173
DRON_00084736	1040058	40228975
DRON_00084737	1041497	40230432
DRON_00084738	1041504	40230888
DRON_00084739	1041508	40230609
DRON_00084740	1041512	40230611
DRON_00084741	1041516	40230660
DRON_00084742	1041530	40229093
DRON_00084743	1041671	40231248
DRON_00084744	1041712	40230319
DRON_00084745	1041716	40230304
DRON_00084746	1041726	40230854
DRON_00084747	1041730	40230883
DRON_00084748	1041778	40230879
DRON_00084749	1041805	40230876
DRON_00084750	1041842	40230924
DRON_00084751	1041846	40231482
DRON_00084752	1041854	40230972
DRON_00084753	1041868	40229464
DRON_00084754	1041873	40229598
DRON_00084755	1041880	40230928
DRON_00084756	1041884	40230961
DRON_00084757	1042624	40230695
DRON_00084758	1042641	40231227
DRON_00084759	1042649	40230658
DRON_00084760	1042667	40229727
DRON_00084761	1042673	40230041
DRON_00084762	1042699	40229129
DRON_00084763	1042703	40229132
DRON_00084764	1042784	40229797
DRON_00084765	1042815	40229990
DRON_00084766	1042818	40229974
DRON_00084767	1042842	40229636
DRON_00084768	1042852	40229968
DRON_00084769	1043013	40230547
DRON_00084770	1043025	40229693
DRON_00084771	1043029	40229697
DRON_00084772	1043031	40229700
DRON_00084773	1043044	40230548
DRON_00084774	1043048	40230447
DRON_00084775	1043056	40230039
DRON_00084776	1043063	40231125
DRON_00084777	1043070	40229338
DRON_00084778	1043074	40231126
DRON_00084779	1043142	40231690
DRON_00084780	1043145	40231682
DRON_00084781	1043191	40229972
DRON_00084782	1043199	40230038
DRON_00084783	1043205	40229780
DRON_00084784	1043219	40228993
DRON_00084785	1043228	40231259
DRON_00084786	1043232	40231298
DRON_00084787	1043244	40231681
DRON_00084788	1043253	40230015
DRON_00084789	1043255	40230011
DRON_00084790	1043259	40230037
DRON_00084791	1043263	40230040
DRON_00084792	1043272	40229806
DRON_00084793	1043278	40231266
DRON_00084794	1043283	40231276
DRON_00084795	1043379	40229740
DRON_00084796	1043397	40228861
DRON_00084797	1043404	40229135
DRON_00084798	1043446	40231184
DRON_00084799	1043448	40231200
DRON_00084800	1043451	40231262
DRON_00084801	1043459	40231306
DRON_00084802	1043477	40231302
DRON_00084803	1043483	40228942
DRON_00084804	1043499	40229809
DRON_00084805	1043502	40228924
DRON_00084806	1043518	40230555
DRON_00084807	1043539	40229767
DRON_00084808	1043547	40228950
DRON_00084809	1043567	40229046
DRON_00084810	1043569	40231392
DRON_00084811	1043574	40229048
DRON_00084812	1043576	40231395
DRON_00084813	1043582	40229050
DRON_00084814	1043584	40231403
DRON_00084815	1043602	40229322
DRON_00084816	1043612	40231054
DRON_00084817	1043623	40231034
DRON_00084818	1043646	40231497
DRON_00084819	1043650	40228867
DRON_00084820	1043662	40231518
DRON_00084821	1043669	40230150
DRON_00084822	1043673	40231521
DRON_00084823	1043697	40229066
DRON_00084824	1043708	40231530
DRON_00084825	1043712	40230692
DRON_00084826	1043716	40230691
DRON_00084827	1043723	40231381
DRON_00084828	1043729	40229095
DRON_00084829	1043748	40230466
DRON_00084830	1043753	40230470
DRON_00084831	1043755	40230471
DRON_00084832	1044184	40230874
DRON_00084833	1044196	40229341
DRON_00084834	1044203	40231233
DRON_00084835	1044258	40231496
DRON_00084836	1044265	40229871
DRON_00084837	1044276	40231620
DRON_00084838	1044281	40231624
DRON_00084839	1044290	40231536
DRON_00084840	1044294	40229382
DRON_00084841	1044296	40229582
DRON_00084842	1044335	40229703
DRON_00084843	1044345	40229715
DRON_00084844	1044419	40229390
DRON_00084845	1044431	40229121
DRON_00084846	1044433	40231322
DRON_00084847	1044442	40230780
DRON_00084848	1044444	40230782
DRON_00084849	1044450	40230254
DRON_00084850	1044456	40229884
DRON_00084851	1044463	40229850
DRON_00084852	1044465	40231693
DRON_00084853	1044469	40230853
DRON_00084854	1044524	40229633
DRON_00084855	1044530	40229634
DRON_00084856	1044532	40229676
DRON_00084857	1044540	40230141
DRON_00084858	1044545	40229158
DRON_00084859	1044551	40230276
